Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Self,--,Tarrant County Texas Cultural Ed Facs Fin Corp Revenue BondRate/Coupon:6.375%Matures:11/15/2044,Municipal Security,Purchase,02/22/2019,"$250,001 - $500,000"
Spouse,--,University of North Carolina Chapel Hill General Revenue BondRate/Coupon:2.017% - FloatingMatures:12/01/2034,Municipal Security,Purchase,02/13/2019,"$250,001 - $500,000"
Spouse,--,University of North Carolina Chapel Hill General Revenue BondRate/Coupon:2.017% - FloatingMatures:12/01/2034,Municipal Security,Purchase,02/13/2019,"$500,001 - $1,000,000"
Spouse,--,University of Michigan Revenue BondRate/Coupon:1.7% - FloatingMatures:04/01/2033,Municipal Security,Purchase,02/01/2019,"$500,001 - $1,000,000"
Spouse,--,University of Michigan Revenue BondRate/Coupon:1.7% - FloatingMatures:04/01/2033,Municipal Security,Purchase,02/01/2019,"$250,001 - $500,000"
Self,--,Houston Tex Util Sys Revenue BondRate/Coupon:2.41% - FloatingMatures:05/15/2034,Municipal Security,Purchase,01/30/2019,"$100,001 - $250,000"
Spouse,--,Houston Tex Util Sys Revenue BondRate/Coupon:2.41% - FloatingMatures:05/15/2034,Municipal Security,Purchase,01/30/2019,"$500,001 - $1,000,000"
Spouse,--,Houston Tex Util Sys Revenue BondRate/Coupon:2.41% - FloatingMatures:05/15/2034,Municipal Security,Purchase,01/30/2019,"$500,001 - $1,000,000"
Spouse,--,Houston Tex Util Sys Revenue BondRate/Coupon:2.41% - FloatingMatures:05/15/2034,Municipal Security,Purchase,01/30/2019,"$100,001 - $250,000"
Spouse,--,Bay Area Toll at California Bridge Revenue BondRate/Coupon:2.76% - VariableMatures:04/01/2036,Municipal Security,Sale (Full),01/23/2019,"$1,000,001 - $5,000,000"
Spouse,--,Bay Area Toll Auth California Revenue BondRate/Coupon:2.41% - VariableMatures:11/01/2022,Municipal Security,Sale (Full),01/23/2019,"$500,001 - $1,000,000"
